now there vol           : 200
now there vol           : 229
fpga_dcop_17,2,2
fpga_dcop_16,2,2
t2dal,86,86
gemat12,43,43
gemat11,43,43
ash331,10,10
soc-sign-bitcoin-otc,574,574
lhr04c,93,93
cz2548,19,19
ch3-3-b2,0,0
ch3-3-b1,6,6
lp_capri,42,42
ch7-8-b1,54,54
lpi_reactor,30,30
lp_sc205,5,5
lp_bore3d,25,25
ex29,78,78
uk,42,42
N_pid,12,12
problem1,38,38
tomography,159,159
rw5151,124,124
fs_680_1,12,12
nnc666,40,40
Sieber,28,28
rosen10,8,8
TS,0,0
662_bus,24,24
lp_25fv47,81,81
d_dyn1,5,5
flower_8_1,25,25
tuma1,328,328
tuma2,192,192
cryg10000,200,200
LF10,17,17
soc-sign-bitcoin-alpha,492,492
G26,2001,2001
G27,2000,2000
G24,2001,2001
G25,2000,2000
G22,2000,2000
G23,2001,2001
G20,417,417
G21,415,415
lp_finnis,40,40
G28,2000,2000
G29,2001,2001
ge,122,122
p05,171,171
can_292,38,38
flower_4_1,24,24
flower_4_4,582,582
tols2000,0,0
mesh1em1,21,21
mesh1em6,21,21
adder_dcop_09,78,78
adder_dcop_08,87,87
lp_pilot_ja,88,88
adder_dcop_05,86,86
adder_dcop_04,75,75
adder_dcop_07,85,85
adder_dcop_06,90,90
adder_dcop_01,92,92
adder_dcop_03,85,85
adder_dcop_02,82,82
ncvxqp9,30,30
fd18,142,142
fd15,118,118
ncvxqp1,1418,1418
fd12,92,92
aug2dc,0,0
rdb2048_noL,128,128
kneser_6_2_1,86,86
west0067,12,12
lp_gfrd_pnc,8,8
gen2,881,881
gen1,497,497
jan99jac040,411,411
tols90,18,18
oscil_dcop_06,2,2
lp_bandm,23,23
odepa400,3,3
gams30am,2,2
bcspwr01,7,7
fxm2-16,89,89
bcsstm37,0,0
bcsstm35,0,0
bcsstm34,120,120
can_268,38,38
bcsstm39,0,0
bcsstm38,0,0
cti,536,536
lp_pilot,199,199
FA,2276,2276
p6000,2,2
bcsstk34,154,154
lshp1882,90,90
circuit204,49,49
coater1,137,137
g7jac010sc,217,217
lowThrust_2,32,32
lowThrust_3,60,60
lowThrust_1,41,41
S40PI_n,6,6
hydr1,26,26
GL7d11,30,30
GL7d10,0,0
GL7d12,650,650
fs_183_6,25,25
fs_183_4,25,25
fs_183_3,25,25
fs_183_1,25,25
photogrammetry,83,83
MISKnowledgeMap,869,869
well1033,20,20
aug3d,0,0
saylr3,61,61
saylr1,28,28
adder_dcop_31,82,82
robot24c1_mat5,202,202
farm,4,4
linverse,6,6
robot,15,15
adder_dcop_39,82,82
delaunay_n13,144,144
delaunay_n12,112,112
08blocks,0,0
delaunay_n10,58,58
delaunay_n14,220,220
dw4096,256,256
Trefethen_500,337,337
can_445,79,79
dwt_492,0,0
reorientation_2,38,38
cage,0,0
impcol_a,10,10
impcol_c,19,19
impcol_b,22,22
impcol_e,19,19
impcol_d,15,15
adder_dcop_18,82,82
adder_dcop_19,64,64
3elt,92,92
adder_dcop_17,82,82
adder_dcop_14,82,82
adder_dcop_15,82,82
adder_dcop_12,82,82
adder_dcop_13,79,79
adder_dcop_10,88,88
l9,25,25
