west2021,16,16
c-27,32,36
lp_etamacro,63,61
lp_ship12l,10,10
Trefethen_200b,157,169
lp_ship12s,8,10
l30,70,89
gre_512,64,64
can_715,68,87
M40PI_n1,4,4
oscil_trans_01,2,2
oscil_dcop_43,2,2
bcsstm07,72,79
bcsstm04,0,0
oscil_dcop_40,2,2
bcsstm02,0,0
bcsstm03,0,0
oscil_dcop_45,2,2
oscil_dcop_44,2,2
oscil_dcop_49,2,2
oscil_dcop_48,2,2
bcsstm08,0,0
olm2000,2,2
Trec7,10,8
dwt_59,8,8
fxm3_6,96,132
USpowerGrid,18,18
lshp2233,91,98
Trefethen_2000,1296,1447
steam3,16,8
mimo28x28_system,41,40
steam1,90,91
lshp_406,40,42
init_adder1,92,21
cryg2500,100,100
cz308,19,22
bibd_49_3,1078,798
lp_vtp_base,16,16
fpga_dcop_09,2,4
plat1919,73,77
IG5-9,136,151
IG5-8,69,67
IG5-7,29,28
IG5-6,19,21
delaunay_n11,84,84
bibd_81_2,0,0
GL7d25,1198,1315
GL7d26,110,113
kineticBatchReactor_7,54,23
lock1074,108,141
M20PI_n,8,8
bp_1400,37,36
lshp_577,50,47
bloweybq,18,6
sstmodel,54,53
lp_stocfor3,52,46
rbsa480,130,246
lpi_box1,4,4
CAG_mat72,26,17
lpi_mondou2,4,5
meg4,132,123
ch6-6-b2,306,268
spaceStation_14,38,20
spaceStation_11,20,125
spaceStation_10,38,110
spaceStation_13,38,56
spaceStation_12,38,20
LFAT5,13,6
deter0,15,15
stufe,28,28
ch4-4-b2,24,24
ch4-4-b1,12,11
EX2,392,387
EX3,2560,2196
aug2d,0,0
EX1,530,391
ww_36_pmec_36,31,31
deter1,15,15
bcspwr10,50,40
Pd,0,0
Erdos02,274,268
mk12-b2,1188,986
mk12-b1,66,48
M80PI_n1,4,4
mk12-b5,0,0
adder_dcop_29,82,28
adder_dcop_28,82,28
adder_dcop_23,82,28
adder_dcop_22,82,28
adder_dcop_21,82,28
adder_dcop_20,82,28
adder_dcop_27,82,28
email,330,353
adder_dcop_25,82,28
adder_dcop_24,82,28
orbitRaising_2,8,8
swang1,94,94
swang2,94,94
orbitRaising_1,8,8
orbitRaising_4,24,16
mesh2em5,34,34
rdb3200l,160,160
mhda416,28,27
bfwa398,22,21
ch,177,162
n3c5-b5,105,100
lp_nug07,271,281
lp_nug06,167,169
lp_nug05,93,107
dwt_607,56,52
relat7b,488,486
lp_nug08,431,433
nasa2146,156,156
jgl011,8,9
kineticBatchReactor_9,30,18
kineticBatchReactor_8,30,22
kineticBatchReactor_3,52,18
kineticBatchReactor_2,40,18
kineticBatchReactor_1,40,18
illc1850,29,23
kineticBatchReactor_6,78,34
kineticBatchReactor_5,30,18
kineticBatchReactor_4,54,18
bcsstm19,0,0
laser,4,4
bcsstm11,0,0
bcsstm10,36,39
bcsstm13,223,294
bcsstm12,72,72
oscil_dcop_50,2,2
oscil_dcop_51,2,2
oscil_dcop_52,2,2
oscil_dcop_53,2,2
lpi_bgetam,63,61
dwt_66,4,4
cavity06,104,154
cavity07,125,152
cavity04,74,79
cavity05,125,152
cavity02,74,79
cavity03,69,65
pcb1000,54,49
rdb5000,200,200
cavity08,104,154
cavity09,125,152
GD98_a,0,0
GD98_c,16,16
GD98_b,0,0
cis-n4c6-b3,961,803
cis-n4c6-b2,114,139
cis-n4c6-b1,19,16
Tina_AskCog,7,4
plat362,56,56
t2dal_bci,86,86
lp_pds_06,215,213
lp_pds_02,74,62
GD96_c,6,6
GD96_b,6,3
GD96_a,0,0
t2d_q9,198,233
Trec9,39,37
GD96_d,0,0
t2d_q4,198,233
Trec6,5,5
Trec5,3,2
Trec4,1,1
Trec3,0,0
stormg2-8,67,81
poli_large,38,42
494_bus,13,16
lp_brandy,46,46
oscil_dcop_27,2,2
lpi_vol1,31,33
zenios,0,0
lns_131,24,25
lpi_cplex2,15,15
lpi_cplex1,4,4
G3,801,1305
oscil_dcop_16,2,2
crack,173,177
GD95_a,3,1
GD95_b,5,2
GD95_c,6,6
lp_e226,22,22
can_96,24,24
adder_dcop_63,82,28
bips98_1450,44,37
oscil_dcop_18,2,2
dwt_361,26,26
mesh3em5,34,34
fs_680_3,12,12
fs_680_2,12,12
plsk1919,28,34
lns_3937,114,115
d_ss,4,4
lp_sc50b,6,5
lp_sc50a,5,6
gams10am,2,2
GD06_theory,0,0
bp_800,36,32
grid1,0,0
abb313,7,8
grid2,0,0
bcspwr03,10,9
bcspwr02,11,4
ODLIS,362,373
bcspwr07,8,12
bcspwr06,9,16
bcspwr05,14,14
bcspwr04,22,20
bcspwr09,18,14
bcspwr08,22,12
email-Eu-core,407,471
adder_dcop_34,82,28
adder_dcop_35,82,28
adder_dcop_36,82,28
adder_dcop_37,82,28
adder_dcop_30,82,28
can_73,20,21
adder_dcop_32,82,28
adder_dcop_33,82,28
bips98_1142,45,41
adder_dcop_11,67,21
adder_dcop_38,82,28
lpi_galenet,4,2
SmallW,15,15
nopoly,47,62
lp_pilot_we,58,54
mhd3200b,2,4
p0201,30,33
mhd3200a,27,29
cell1,132,154
cell2,132,154
spiral,40,42
qh1484,20,16
n3c4-b4,6,5
California,290,276
n3c4-b1,6,6
n3c4-b2,12,11
n3c4-b3,12,9
lpi_ex72a,4,4
xingo_afonso_itaipu,32,36
lp_stocfor1,11,10
lp_stocfor2,9,27
airfoil1,78,73
zeros_nopss_13k,32,36
TSOPF_FS_b9_c1,72,24
dwa512,24,24
lp_standmps,35,26
cage3,4,4
problem,4,5
LF10000,4,4
jgl009,10,6
mbeaflw,377,456
lp_sctap1,19,24
lp_sctap3,52,40
lp_sctap2,45,40
lp_agg3,46,56
lp_agg2,46,69
oscil_dcop_29,2,2
oscil_dcop_28,2,2
cz1268,19,20
oscil_dcop_21,2,2
oscil_dcop_20,2,2
oscil_dcop_23,2,2
oscil_dcop_22,2,2
oscil_dcop_25,2,2
oscil_dcop_24,2,2
barth,76,79
oscil_dcop_26,2,2
polbooks,18,18
email-Eu-core-temporal,429,499
dwt_72,4,4
cavity11,136,204
cavity10,176,141
cavity13,136,204
cavity12,176,141
cavity15,136,204
cavity14,176,141
bfwb398,12,12
dolphins,18,18
west0497,24,18
lp_80bau3b,73,100
barth5,88,73
barth4,53,61
netscience,0,0
