lns_131,131,131,536,22,97,22,73984
lpi_cplex2,224,378,1215,15,16,DNF,DNF
lpi_cplex1,3005,5224,10947,4,8,DNF,DNF
G3,800,800,38352,DNF,DNF,DNF,DNF
oscil_dcop_16,430,430,1544,2,1,DNF,DNF
crack,10240,10240,60760,DNF,DNF,DNF,DNF
GD95_a,34,35,57,1,0,INC,INC
GD95_b,40,69,96,2,0,2,1
GD95_c,62,62,287,6,0,6,1
lp_e226,223,472,2768,22,6,DNF,DNF
can_96,96,96,768,24,82,DNF,DNF
adder_dcop_63,1813,1813,11246,18,12,DNF,DNF
bips98_1450,11305,11305,44678,DNF,DNF,DNF,DNF
oscil_dcop_18,430,430,1544,2,1,DNF,DNF
dwt_361,361,361,2953,26,12055,DNF,DNF
mesh3em5,289,289,1889,DNF,DNF,DNF,DNF
fs_680_3,680,680,2646,12,2,DNF,DNF
fs_680_2,680,680,2646,12,2,DNF,DNF
plsk1919,1919,1919,9662,DNF,DNF,DNF,DNF
lns_3937,3937,3937,25407,DNF,DNF,DNF,DNF
d_ss,53,53,149,4,0,4,2
lp_sc50b,50,78,148,5,1,5,20
lp_sc50a,50,78,160,5,1,5,61
gams10am,114,171,407,2,1,2,1
GD06_theory,101,101,380,0,0,0,1
bp_800,822,822,4534,DNF,DNF,DNF,DNF
grid1,252,252,952,0,1,0,1
abb313,313,176,1557,7,1,DNF,DNF
grid2,3296,3296,12864,0,12,0,1
bcspwr03,118,118,476,8,1,8,348
bcspwr02,49,49,167,4,0,4,1
ODLIS,2896,2057,18246,DNF,DNF,DNF,DNF
bcspwr07,1612,1612,5824,8,5,DNF,DNF
bcspwr06,1454,1454,5300,8,3,DNF,DNF
bcspwr05,443,443,1623,14,19,DNF,DNF
bcspwr04,274,274,1612,14,2,DNF,DNF
bcspwr09,1723,1723,6511,14,146,DNF,DNF
bcspwr08,1624,1624,6050,12,103,DNF,DNF
email-Eu-core,868,991,25571,DNF,DNF,DNF,DNF
adder_dcop_34,1813,1813,11246,18,10,DNF,DNF
adder_dcop_35,1813,1813,11246,18,11,DNF,DNF
adder_dcop_36,1813,1813,11246,18,11,DNF,DNF
adder_dcop_37,1813,1813,11246,18,12,DNF,DNF
adder_dcop_30,1813,1813,11246,18,10,DNF,DNF
can_73,73,73,377,18,2,18,77
adder_dcop_32,1813,1813,11246,18,11,DNF,DNF
adder_dcop_33,1813,1813,11246,18,11,DNF,DNF
bips98_1142,9735,9735,40983,DNF,DNF,DNF,DNF
adder_dcop_11,1813,1813,11243,18,12,DNF,DNF
adder_dcop_38,1813,1813,11246,18,12,DNF,DNF
lpi_galenet,8,14,22,2,0,2,1
SmallW,99,231,994,12,1,DNF,DNF
nopoly,10774,10774,70842,DNF,DNF,DNF,DNF
lp_pilot_we,722,2928,9265,DNF,DNF,DNF,DNF
mhd3200b,3200,3200,18316,2,7977,DNF,DNF
p0201,133,334,2056,27,33,DNF,DNF
mhd3200a,3200,3200,68026,22,1886,DNF,DNF
cell1,7055,7055,34855,DNF,DNF,DNF,DNF
cell2,7055,7055,34855,DNF,DNF,DNF,DNF
spiral,1434,1434,18228,38,286,DNF,DNF
qh1484,1484,1484,6110,16,12887,DNF,DNF
n3c4-b4,6,15,30,5,0,5,1
California,5027,2099,16150,DNF,DNF,DNF,DNF
n3c4-b1,15,6,30,5,0,5,1
n3c4-b2,20,15,60,9,1,9,1
n3c4-b3,15,20,60,9,1,9,1
lpi_ex72a,197,215,467,4,1,DNF,DNF
xingo_afonso_itaipu,13250,13250,48735,DNF,DNF,CNO,CNO
lp_stocfor1,117,165,501,9,1,DNF,DNF
lp_stocfor2,2157,3045,9357,9,9,DNF,DNF
airfoil1,4253,4253,24578,DNF,DNF,DNF,DNF
zeros_nopss_13k,13296,13296,48827,DNF,DNF,CNO,CNO
TSOPF_FS_b9_c1,2454,2454,25032,DNF,DNF,CNO,CNO
dwa512,512,512,2480,DNF,DNF,DNF,DNF
lp_standmps,467,1274,3878,25,10150,DNF,DNF
cage3,5,5,19,4,0,4,1
problem,12,46,86,2,0,2,1
LF10000,19998,19998,99982,DNF,DNF,DNF,DNF
jgl009,9,9,50,5,0,5,1
mbeaflw,448,485,49920,DNF,DNF,DNF,DNF
lp_sctap1,300,660,1872,19,7,DNF,DNF
lp_sctap3,1480,3340,9734,DNF,DNF,DNF,DNF
lp_sctap2,1090,2500,7334,40,67631,DNF,DNF
lp_agg3,516,758,4756,DNF,DNF,DNF,DNF
lp_agg2,516,758,4740,DNF,DNF,DNF,DNF
oscil_dcop_29,430,430,1544,2,1,DNF,DNF
oscil_dcop_28,430,430,1544,2,1,DNF,DNF
cz1268,1268,1268,12786,19,248,DNF,DNF
oscil_dcop_21,430,430,1544,2,1,DNF,DNF
oscil_dcop_20,430,430,1544,2,1,DNF,DNF
oscil_dcop_23,430,430,1544,2,1,DNF,DNF
oscil_dcop_22,430,430,1544,2,1,DNF,DNF
oscil_dcop_25,430,430,1544,2,1,DNF,DNF
oscil_dcop_24,430,430,1544,2,1,DNF,DNF
barth,6691,6691,26439,DNF,DNF,DNF,DNF
oscil_dcop_26,430,430,1544,2,1,DNF,DNF
polbooks,105,105,882,18,1,18,13329
email-Eu-core-temporal,824,965,24929,DNF,DNF,CNO,CNO
dwt_72,72,72,222,4,1,4,7
cavity11,2597,2597,76367,DNF,DNF,DNF,DNF
cavity10,2597,2597,76367,DNF,DNF,DNF,DNF
cavity13,2597,2597,76367,DNF,DNF,DNF,DNF
cavity12,2597,2597,76367,DNF,DNF,DNF,DNF
cavity15,2597,2597,76367,DNF,DNF,DNF,DNF
cavity14,2597,2597,76367,DNF,DNF,DNF,DNF
bfwb398,398,398,2910,DNF,DNF,DNF,DNF
dolphins,62,62,318,18,14,18,669
west0497,497,497,1727,16,15,DNF,DNF
lp_80bau3b,2262,11934,23264,DNF,DNF,DNF,DNF
barth5,15606,15606,61484,DNF,DNF,DNF,DNF
barth4,6019,6019,23492,DNF,DNF,DNF,DNF
netscience,1461,1461,5484,0,1,DNF,DNF
